feature_set,model,split,r2,mae,rmse,n_train,n_test,n_scores,description
whole_text_one_score,hist_gbr,39,0.029485020411263663,2.0141737494468592,2.5053817243278247,2219,539,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,39,0.05576063407688436,1.9918912592652904,2.471233797256506,2219,539,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,39,0.05464774752716495,1.9944637623253743,2.4726896743777793,2219,539,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,39,-0.004184560028637874,2.0091174693467138,2.548470163432822,2219,539,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,40,-9.235152683984005e-05,2.0049681262093895,2.4413986861338386,2182,576,1,Mean-only baseline.
whole_text_one_score,hist_gbr,40,-0.03263732920000639,2.016975229841831,2.4808046301838274,2182,576,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,40,0.0023467084176548303,1.9923660286097673,2.438419784829419,2182,576,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,40,0.013792078359121551,1.980501144572834,2.4243923049630878,2182,576,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,40,-0.0027294017804533333,1.970455256352714,2.4446153153782615,2182,576,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,41,-0.0016074381512456437,2.0827325689593894,2.5479076948730732,2185,573,1,Mean-only baseline.
whole_text_one_score,hist_gbr,41,0.01404540260361109,2.0435457906477024,2.5279203038113653,2185,573,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,41,0.03103958133446172,2.029360834103146,2.506039651516791,2185,573,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,41,0.04977928877152227,2.015598341085021,2.4816879157803133,2185,573,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,41,0.003835290431457583,2.0161405871946165,2.5409756075399756,2185,573,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,42,-0.00141692346817468,2.0826897835899443,2.527462347672605,2211,547,1,Mean-only baseline.
whole_text_one_score,hist_gbr,42,0.015368770893811057,2.0495749052359056,2.506190239365741,2211,547,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,42,0.03565189678150549,2.0378622267253683,2.4802425086290167,2211,547,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,42,0.03870755123057068,2.040125986025971,2.4763099156573376,2211,547,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,42,0.00935064393793772,2.0077035250849864,2.513837566787329,2211,547,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,43,-5.1497632658215053e-05,2.0956579367206545,2.55711547761931,2184,574,1,Mean-only baseline.
whole_text_one_score,hist_gbr,43,0.009265564909323398,2.067515005308793,2.5451758143417487,2184,574,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,43,0.05062292711420169,2.0217543256505777,2.491486442934959,2184,574,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,43,0.05012505139027357,2.029559838180043,2.4921396544270507,2184,574,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,43,0.04021207861636167,1.99160582432027,2.5051099891794637,2184,574,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,44,-0.005508547037722744,2.131303930497225,2.5947862354343174,2204,554,1,Mean-only baseline.
whole_text_one_score,hist_gbr,44,0.007577943999551362,2.08348191222322,2.5778456253755833,2204,554,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,44,0.04002363281833854,2.0700695603715142,2.535356139824546,2204,554,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,44,0.03489116380022217,2.0766756779429523,2.542124686820918,2204,554,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,44,0.012403210716406599,2.0422475328039345,2.571571102761811,2204,554,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,45,-0.0072824309589307745,2.092946274635103,2.6061512238251474,2187,571,1,Mean-only baseline.
whole_text_one_score,hist_gbr,45,0.032663766524655635,2.0535010419289956,2.553951881536526,2187,571,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,45,0.06733295077670942,2.0056667319245713,2.5077676725780305,2187,571,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,45,0.06751590058725787,2.0134576793967893,2.5075217015628333,2187,571,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,45,0.023431223191630268,2.007980025248459,2.5661107747633225,2187,571,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,46,-0.002267395657015614,1.9703393167710952,2.390918063236024,2239,519,1,Mean-only baseline.
whole_text_one_score,hist_gbr,46,0.03387226236987806,1.9314738103007536,2.3474165771892546,2239,519,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,46,0.05981397329212845,1.9095333010940332,2.3156866283789466,2239,519,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,46,0.05774742834773661,1.9071602726734553,2.318230190827422,2239,519,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,46,0.029430719454486165,1.898793624150648,2.3528062350930075,2239,519,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,47,-0.001744690241433533,2.157979714006054,2.602881477225489,2196,562,1,Mean-only baseline.
whole_text_one_score,hist_gbr,47,0.02871011111561994,2.1308847864630684,2.5630100089889662,2196,562,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,47,0.05707864173856192,2.089549950380175,2.525303640763788,2196,562,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,47,0.05488193341748149,2.100163909788073,2.5282435086195285,2196,562,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,47,0.04220034744727286,2.061057173606142,2.5451489629439497,2196,562,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,48,-0.003417599267226734,2.1601748605137625,2.628830726026012,2195,563,1,Mean-only baseline.
whole_text_one_score,hist_gbr,48,0.050500077789239484,2.0876306469196093,2.5572267099740236,2195,563,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,48,0.05623611669884632,2.091780639878965,2.5494907575861654,2195,563,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,48,0.05990534952066684,2.0824616518727304,2.5445298846948776,2195,563,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,48,0.04021530578046684,2.0646920063802843,2.57103906315488,2195,563,1,"One cosine score after concatenating visual, texture, and flavor."
dummy_mean,dummy,49,-0.0008015404365475653,2.0270631981602003,2.4758411411053727,2209,549,1,Mean-only baseline.
whole_text_one_score,hist_gbr,49,0.01738544298957645,2.0031307292052096,2.453241990638919,2209,549,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,gbr,49,0.05291687549257995,1.9600583118577828,2.408478877574272,2209,549,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,extra_trees,49,0.04399643118433927,1.9717034971018337,2.4197948580009045,2209,549,1,"One cosine score after concatenating visual, texture, and flavor."
whole_text_one_score,svr_rbf,49,0.030552416902014823,1.9401144979102891,2.436749911097468,2209,549,1,"One cosine score after concatenating visual, texture, and flavor."
three_modality_scores_raw_sts,hist_gbr,0,-0.0042280280805229165,1.9091498034972467,2.3800940095248517,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,0,0.059590010097946844,1.8425235551415322,2.303226024411517,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,0,0.08093581582679787,1.828035074517826,2.2769362066572105,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,0,0.04140050360206082,1.8303982007668624,2.325393961188541,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,1,-0.03811147966194817,2.0513765104674455,2.5171864857831814,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,1,0.07563760110484252,1.9427983989326911,2.375278458600758,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,1,0.07723314876971599,1.9466602942483902,2.3732275817774005,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,1,0.061074564647819574,1.9237726273165998,2.393916216910989,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,2,-0.05093040629033019,2.0954976826112355,2.5188842588489497,2231,527,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,2,0.038461667165293645,1.998979551726034,2.4093757499428614,2231,527,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,2,0.02229205943590029,2.012108679829972,2.429549796163358,2231,527,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,2,0.02829421870620641,1.9800825496613264,2.4220807996529214,2231,527,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,3,-0.025442991550446825,2.04604955768781,2.5529494968001614,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,3,0.04835097873736416,1.9790491653257942,2.4593756316382698,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,3,0.05721119767968996,1.9704399737507252,2.4478999913035007,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,3,-0.006933295877305179,1.9924944662972248,2.529803643999153,2195,563,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,4,0.027274596317151234,2.01395361741731,2.465680141314631,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,4,0.09487165068274217,1.9505848308311626,2.3784646007839934,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,4,0.08540639292871754,1.9653953218426516,2.390868493653494,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,4,0.06238654461012949,1.9621201053247623,2.4207699737514776,2196,562,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,5,-0.03826544984953961,2.081432833710062,2.545411972597461,2175,583,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,5,0.0495374296793436,2.00956650388548,2.435406107190244,2175,583,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,5,0.056188298480242316,1.9967017745710391,2.4268702625261644,2175,583,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,5,0.024626925422219892,1.9979750513047672,2.467114255108807,2175,583,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,6,-0.01914836950216281,2.1278251791920835,2.5951311243708437,2210,548,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,6,0.04678794153719534,2.0848938982972256,2.5097783185876192,2210,548,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,6,0.04361685369135271,2.086842367766089,2.51394954118491,2210,548,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,6,0.03150062494734518,2.084360476843663,2.5298237870252573,2210,548,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,7,-0.005643172371581073,2.0806092619635828,2.556995823781789,2234,524,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,7,0.0618757889572672,2.031227195803913,2.46966607600976,2234,524,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,7,0.06641023584760042,2.0302299790237948,2.4636902497431303,2234,524,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,7,0.042506869378096335,2.028413232593339,2.4950307213072396,2234,524,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,8,-0.09390338940839316,2.1716324347561247,2.6917491471256803,2162,596,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,8,0.04453074518698552,2.0565147559404617,2.5156687709918906,2162,596,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,8,0.02866932305604042,2.0671144322099417,2.536463707251675,2162,596,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,8,0.005867780645860465,2.0552863381257693,2.566062173690099,2162,596,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,9,-0.026978111152176076,2.075900838665056,2.537351477982982,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,9,0.018939606443875823,2.025112191681777,2.479978458666197,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,9,0.021833866019798642,2.020912160245282,2.4763176223570675,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,9,-0.019251066629856872,2.0209522707823684,2.5277878628335255,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,10,-0.025924093298255402,1.8993430754280414,2.3435863770862007,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,10,0.05815701964127351,1.853726110677349,2.2454976399053637,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,10,0.057665800922768407,1.8435055918556682,2.2460831338316534,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,10,0.03302714571305709,1.8395309203804455,2.2752571691824217,2204,554,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,11,0.02357705356773787,1.922439777467484,2.3852188956203597,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,11,0.06868921348019896,1.8763655392191692,2.329467035892927,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,11,0.08022512336725507,1.8680444883694074,2.3149948224353682,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,11,0.037338220151200585,1.8817037538036434,2.3683512740730976,2198,560,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,12,-0.027300791656329926,2.1216904850818223,2.6115644546191827,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,12,0.05279132859253077,2.0406785377472,2.507695323856261,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,12,0.05985679492025431,2.0356017076336377,2.498325054120058,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,12,0.05570021717063611,2.0001896907019807,2.5038417826165964,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,13,-0.027803255643721325,2.0918684648628774,2.597955629349175,2232,526,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,13,0.05895255969659896,2.022939581615728,2.485893357157052,2232,526,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,13,0.04961943010383596,2.022723566456982,2.498190251654752,2232,526,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,13,0.04529028325178952,1.9992152830674386,2.503873629816261,2232,526,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,14,-0.07709237035931737,2.1156892318198555,2.5944435638514434,2225,533,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,14,0.016232902482269496,2.0440448671520945,2.4794987856983908,2225,533,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,14,0.01960050348345377,2.0461022055057443,2.4752512759451277,2225,533,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,14,0.020977708145076268,2.0167543521411786,2.4735121249090652,2225,533,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,15,-0.049967834146693146,2.162693901643146,2.647162538310252,2197,561,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,15,0.030555564310501437,2.0859634949528463,2.5436307822190565,2197,561,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,15,0.02545665623067017,2.0942330447449695,2.550311273540357,2197,561,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,15,0.01839689004592071,2.0744994362926374,2.559532059789026,2197,561,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,16,-0.010538040343740951,2.0650506775884936,2.553916456969791,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,16,0.05325281783783076,2.007520989061192,2.4719937246886547,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,16,0.054960292658385534,2.0068176223375787,2.4697635771156374,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,16,0.028866054221359128,2.0080320111872623,2.503628697030133,2190,568,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,17,-0.04709591564867943,1.9779137652771575,2.4912120279131873,2235,523,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,17,0.04358948709452182,1.9157104241806762,2.380891639008846,2235,523,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,17,0.05815996099879184,1.9057322094244011,2.3626861407299784,2235,523,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,17,-0.002309840381848449,1.9471880520160658,2.437353135107389,2235,523,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,18,-0.09465888878821405,2.155828839177698,2.667972074509021,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,18,0.022791865712052828,2.06438479894036,2.520782715209803,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,18,0.03268212719805019,2.059919224945391,2.5079939333953605,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,18,0.03254028687433397,2.0322527573395726,2.508177803476631,2207,551,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,19,-0.08746574598978896,2.1072022006227704,2.5515216133082492,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,19,0.004162743265311297,2.0213738946008637,2.4416625585725846,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,19,0.004674763657149028,2.0238292045537785,2.4410347743883034,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,19,0.01540213721240613,1.9860759337974372,2.4278446984098583,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,20,0.03726014314074588,1.9852257973117862,2.443090059777852,2259,499,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,20,0.10330060619145587,1.924809529577009,2.3578080108339456,2259,499,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,20,0.09960783690263042,1.9377556447746325,2.3626579613289502,2259,499,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,20,0.08066535592013613,1.9070293602483641,2.387381444087098,2259,499,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,21,-0.0541212894911447,2.1180891662543435,2.588608021829775,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,21,0.027234006193465388,2.066401449562814,2.486710283727318,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,21,0.04531720095324521,2.0411344817618806,2.463488556657242,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,21,0.027561230956467453,2.032177583041089,2.486292001411555,2182,576,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,22,-0.014884436998940709,2.106574457935359,2.5912075088832864,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,22,0.056774250990534125,2.01956739421004,2.498053418644313,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,22,0.06595437045964148,2.019878158100531,2.485867311249509,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,22,0.04600106589825281,2.0040850545664175,2.5122788481582545,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,23,-0.040803427773332235,1.9816831594377984,2.4123329303471763,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,23,0.034909270576966134,1.9061906019581998,2.3229344797819125,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,23,0.03950356082581341,1.8986844085534993,2.31739874803528,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,23,0.017120370511823357,1.8966797731841438,2.3442453086287225,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,24,-0.03708712264190672,2.076506859156368,2.5842337525839736,2206,552,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,24,0.04462284331312394,2.0026810923041856,2.4803421873719893,2206,552,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,24,0.04225548654656641,2.0178381951595865,2.4834133419466466,2206,552,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,24,-0.00352733197036903,2.042485180182885,2.5420774392231396,2206,552,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,25,0.026641872966865265,1.951783628456189,2.410586139413123,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,25,0.07948938363621938,1.9146838974786977,2.3442327353569166,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,25,0.08734542213494456,1.911756686302308,2.334207948993025,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,25,0.05195095086728041,1.9221796701719407,2.379039916659718,2214,544,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,26,-0.0865149640782672,2.153196453002971,2.62975310088938,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,26,0.05034875141728612,2.0361696586689644,2.4585508299508967,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,26,0.03950268289696934,2.0444993777405225,2.4725506561044424,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,26,0.03155029820591726,2.0256455942796756,2.4827652304946946,2219,539,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,27,0.018079031436123882,2.123645744803043,2.5928225429468874,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,27,0.08195004891840663,2.067679854966854,2.5070770578273036,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,27,0.06960631263059713,2.0796153753024966,2.523875363446578,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,27,0.05209645319181311,2.0622238393288836,2.547514126480514,2203,555,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,28,-0.03583721323835776,2.063335163370227,2.5041445228350225,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,28,0.04879350427127083,1.97907744119891,2.3996673302018903,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,28,0.04628970954670397,1.9772450914760162,2.4028234933659314,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,28,0.026057978214248823,1.978187650436535,2.4281761406877727,2220,538,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,29,-0.04021791906738992,2.0882379930921453,2.5411734300190933,2205,553,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,29,0.046560456057189725,1.9855875602049529,2.432868977552694,2205,553,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,29,0.050294949910764664,1.9942673553183952,2.428099693296637,2205,553,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,29,0.031430081836659185,1.9722910457395815,2.452096902388774,2205,553,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,30,-0.03608420708785709,2.062806375963137,2.5631407609218586,2174,584,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,30,0.03500810222275319,2.012273882774981,2.4736415301201937,2174,584,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,30,0.029542778112393808,2.018549719502293,2.480636492899175,2174,584,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,30,0.019484419733156066,2.011347234081481,2.493458702540549,2174,584,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,31,0.0441087824853299,2.080323600549683,2.5687978469938684,2165,593,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,31,0.06861926118621353,2.048216050230275,2.5356500704831775,2165,593,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,31,0.0788984573373982,2.0389516085567188,2.5216188810299105,2165,593,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,31,0.04097342487013356,2.0661793755299156,2.573007272773098,2165,593,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,32,-0.02115716895311559,2.1708260686499385,2.607235230429167,2248,510,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,32,0.049263688984612086,2.1149985016354877,2.5157296083351444,2248,510,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,extra_trees,32,0.046573127545195714,2.1194761183047826,2.5192868212703896,2248,510,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,svr_rbf,32,0.057104160501701196,2.0762303618907816,2.505334854101663,2248,510,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,hist_gbr,33,-0.0828804413807509,2.1122711979110966,2.555012740264985,2155,603,3,Three STS cosine scores from the full comments in each modality.
three_modality_scores_raw_sts,gbr,33,0.011506228903114812,2.041579716833201,2.4411236804995027,2155,603,3,Three STS cosine scores from the full comments in each modality.
